business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
33386,Stella Pastry,446 Columbus Ave,San Francisco,CA,94133,37.799065,-122.408355,"(37.799065, -122.408355)",,33386_20140827,08/27/2014 12:00:00 AM,88,Routine - Unscheduled,33386_20140827_103150,Improper or defective plumbing,Low Risk
37152,"Pho Vung Tau, Inc",708 Vallejo St,San Francisco,CA,94133,37.798578,-122.409094,"(37.798578, -122.409094)",,37152_20160712,07-12-16 0:00,56,Routine - Unscheduled,37152_20160712_103102,Unclean hands or improper use of gloves,High Risk
68351,Mixt Greens,114 Sansome St #120,San Francisco,CA,94104,37.791456,-122.400716,"(37.791456, -122.400716)",,68351_20160708,07-08-16 0:00,90,Routine - Unscheduled,68351_20160708_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
59179,Oasis Cafe,901 Divisadero St,San Francisco,CA,94115,37.777965,-122.438424,"(37.777965, -122.438424)",,59179_20150402,04-02-15 0:00,36,Routine - Unscheduled,59179_20150402_103132,Improper thawing methods,Moderate Risk
2945,New Sun Hong Kong Restaurant,606 Broadway St,San Francisco,CA,94133,37.797868,-122.407194,"(37.797868, -122.407194)",,2945_20140902,09-02-14 0:00,94,Routine - Unscheduled,2945_20140902_103145,Improper storage of equipment utensils or linens,Low Risk
1973,MY FAVORITE CAFE,2110 CLEMENT St,San Francisco,CA,94121,37.782169,-122.481942,"(37.782169, -122.481942)",,1973_20141103,11-03-14 0:00,61,Routine - Unscheduled,1973_20141103_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
34144,Pizza Joint,2414 San Bruno Ave,San Francisco,CA,94134,37.732008,-122.405471,"(37.732008, -122.405471)",,34144_20160615,06/15/2016 12:00:00 AM,88,Routine - Unscheduled,34144_20160615_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
7722,Bay Monarch,Pier 41,San Francisco,CA,94133,37.808494,-122.412,"(37.808494, -122.412)",,7722_20150603,06-03-15 0:00,82,Routine - Unscheduled,7722_20150603_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
7722,Bay Monarch,Pier 41,San Francisco,CA,94133,37.808494,-122.412,"(37.808494, -122.412)",,7722_20140418,04/18/2014 12:00:00 AM,85,Routine - Unscheduled,7722_20140418_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
67786,Dobbs Ferry Restaurant,409 Gough St,San Francisco,CA,94102,37.777104,-122.423044,"(37.777104, -122.423044)",,67786_20140819,08/19/2014 12:00:00 AM,94,Routine - Unscheduled,67786_20140819_103120,Moderate risk food holding temperature,Moderate Risk
7736,LA LOMA PRODUCE #8,2840 MISSION St,San Francisco,CA,94110,37.751476,-122.418435,"(37.751476, -122.418435)",14155644257,7736_20150624,06/24/2015 12:00:00 AM,21,Routine - Unscheduled,7736_20150624_103139,Improper food storage,Low Risk
7736,LA LOMA PRODUCE #8,2840 MISSION St,San Francisco,CA,94110,37.751476,-122.418435,"(37.751476, -122.418435)",14155644257,7736_20150624,06/24/2015 12:00:00 AM,90,Routine - Unscheduled,7736_20150624_103131,Moderate risk vermin infestation,Moderate Risk
7736,LA LOMA PRODUCE #8,2840 MISSION St,San Francisco,CA,94110,37.751476,-122.418435,"(37.751476, -122.418435)",14155644257,7736_20150624,06/24/2015 12:00:00 AM,32,Routine - Unscheduled,7736_20150624_103141,Improper food labeling or menu misrepresentation,Low Risk
7736,LA LOMA PRODUCE #8,2840 MISSION St,San Francisco,CA,94110,37.751476,-122.418435,"(37.751476, -122.418435)",14155644257,7736_20150624,06/24/2015 12:00:00 AM,92,Routine - Unscheduled,7736_20150624_103145,Improper storage of equipment utensils or linens,Low Risk
79069,Lush Gelato,1817 Polk St,San Francisco,CA,94109,,,,,79069_20160708,07-08-16 0:00,91,Routine - Unscheduled,79069_20160708_103157,Food safety certificate or food handler card not available,Low Risk
7736,LA LOMA PRODUCE #8,2840 MISSION St,San Francisco,CA,94110,37.751476,-122.418435,"(37.751476, -122.418435)",14155644257,7736_20150624,06/24/2015 12:00:00 AM,90,Routine - Unscheduled,7736_20150624_103154,Unclean or degraded floors walls or ceilings,Low Risk
7736,LA LOMA PRODUCE #8,2840 MISSION St,San Francisco,CA,94110,37.751476,-122.418435,"(37.751476, -122.418435)",14155644257,7736_20140113,01/13/2014 12:00:00 AM,33,Routine - Unscheduled,7736_20140113_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
7736,LA LOMA PRODUCE #8,2840 MISSION St,San Francisco,CA,94110,37.751476,-122.418435,"(37.751476, -122.418435)",14155644257,7736_20140113,01/13/2014 12:00:00 AM,84,Routine - Unscheduled,7736_20140113_103139,Improper food storage,Low Risk
7736,LA LOMA PRODUCE #8,2840 MISSION St,San Francisco,CA,94110,37.751476,-122.418435,"(37.751476, -122.418435)",14155644257,7736_20140113,01/13/2014 12:00:00 AM,90,Routine - Unscheduled,7736_20140113_103141,Improper food labeling or menu misrepresentation,Low Risk
7736,LA LOMA PRODUCE #8,2840 MISSION St,San Francisco,CA,94110,37.751476,-122.418435,"(37.751476, -122.418435)",14155644257,7736_20140113,01/13/2014 12:00:00 AM,78,Routine - Unscheduled,7736_20140113_103145,Improper storage of equipment utensils or linens,Low Risk
7736,LA LOMA PRODUCE #8,2840 MISSION St,San Francisco,CA,94110,37.751476,-122.418435,"(37.751476, -122.418435)",14155644257,7736_20140113,01/13/2014 12:00:00 AM,100,Routine - Unscheduled,7736_20140113_103154,Unclean or degraded floors walls or ceilings,Low Risk
7736,LA LOMA PRODUCE #8,2840 MISSION St,San Francisco,CA,94110,37.751476,-122.418435,"(37.751476, -122.418435)",14155644257,7736_20140113,01/13/2014 12:00:00 AM,85,Routine - Unscheduled,7736_20140113_103131,Moderate risk vermin infestation,Moderate Risk
7736,LA LOMA PRODUCE #8,2840 MISSION St,San Francisco,CA,94110,37.751476,-122.418435,"(37.751476, -122.418435)",14155644257,7736_20140113,01/13/2014 12:00:00 AM,63,Routine - Unscheduled,7736_20140113_103138,Improper storage use or identification of toxic substances,Low Risk
7736,LA LOMA PRODUCE #8,2840 MISSION St,San Francisco,CA,94110,37.751476,-122.418435,"(37.751476, -122.418435)",14155644257,7736_20140714,07/14/2014 12:00:00 AM,98,Routine - Unscheduled,7736_20140714_103145,Improper storage of equipment utensils or linens,Low Risk
7736,LA LOMA PRODUCE #8,2840 MISSION St,San Francisco,CA,94110,37.751476,-122.418435,"(37.751476, -122.418435)",14155644257,7736_20140714,07/14/2014 12:00:00 AM,67,Routine - Unscheduled,7736_20140714_103133,Foods not protected from contamination,Moderate Risk
34144,Pizza Joint,2414 San Bruno Ave,San Francisco,CA,94134,37.732008,-122.405471,"(37.732008, -122.405471)",,34144_20160615,06/15/2016 12:00:00 AM,62,Routine - Unscheduled,34144_20160615_103156,Permit license or inspection report not posted,Low Risk
1389,GASPARE'S PIZZA HOUSE & REST.,5546 GEARY Blvd,San Francisco,CA,94121,37.78047,-122.478832,"(37.78047, -122.478832)",,1389_20161026,10/26/2016 12:00:00 AM,51,Routine - Unscheduled,1389_20161026_103131,Moderate risk vermin infestation,Moderate Risk
2501,Posh Bagel,266 Sutter St,San Francisco,CA,94108,37.789718,-122.404974,"(37.789718, -122.404974)",,2501_20161214,12/14/2016 12:00:00 AM,84,Routine - Unscheduled,2501_20161214_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
5902,Galileo High School,1150 Francisco St,San Francisco,CA,94109,37.803347,-122.424084,"(37.803347, -122.424084)",,5902_20160912,09-12-16 0:00,63,Routine - Unscheduled,,,
77031,Golden Horse Restaurant,1060 Hyde St,San Francisco,CA,94109,,,,,77031_20161007,10-07-16 0:00,82,Reinspection/Followup,,,
69595,Cafe Creme de Hayes Valley,50 Oak St  Basement,San Francisco,CA,94102,37.775379,-122.420136,"(37.775379, -122.420136)",,69595_20140806,08-06-14 0:00,75,Routine - Unscheduled,69595_20140806_103120,Moderate risk food holding temperature,Moderate Risk
78328,Golden Wok,295 B Orizaba Ave,San Francisco,CA,94132,,,,14155588000,78328_20160824,08/24/2016 12:00:00 AM,100,Routine - Unscheduled,78328_20160824_103154,Unclean or degraded floors walls or ceilings,Low Risk
23704,Jug Shop Inc,1590 Pacific Ave,San Francisco,CA,94109,37.79511,-122.421411,"(37.79511, -122.421411)",,23704_20161007,10-07-16 0:00,23,Routine - Unscheduled,23704_20161007_103161,Low risk vermin infestation,Low Risk
65371,Fuzio Universal Bistro,1 Embarcadero Center,San Francisco,CA,94111,37.794588,-122.399642,"(37.794588, -122.399642)",,65371_20160819,08/19/2016 12:00:00 AM,86,Reinspection/Followup,65371_20160819_103154,Unclean or degraded floors walls or ceilings,Low Risk
69759,Fish N Gari,1718 Polk St,San Francisco,CA,94109,37.792577,-122.421016,"(37.792577, -122.421016)",,69759_20160708,07-08-16 0:00,66,Routine - Unscheduled,69759_20160708_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
72015,Noir Lounge,581 Hayes St,San Francisco,CA,94102,,,,,72015_20160419,04/19/2016 12:00:00 AM,63,Routine - Unscheduled,72015_20160419_103144,Unapproved or unmaintained equipment or utensils,Low Risk
79069,Lush Gelato,1817 Polk St,San Francisco,CA,94109,,,,,79069_20160708,07-08-16 0:00,96,Routine - Unscheduled,79069_20160708_103165,No plan review or Building Permit,Low Risk
77738,Park Plaza Fine Foods,111 Cambon Dr,San Francisco,CA,94132,,,,14155587075,77738_20161207,12-07-16 0:00,85,Routine - Unscheduled,77738_20161207_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
79053,Oyaji Restaurant,3123 Clement St,San Francisco,CA,94121,,,,14155756174,79053_20160526,05/26/2016 12:00:00 AM,41,Routine - Unscheduled,79053_20160526_103102,Unclean hands or improper use of gloves,High Risk
24572,S & T Hong Kong Seafood,2588 Noriega St,San Francisco,CA,94122,37.753608,-122.491313,"(37.753608, -122.491313)",,24572_20160426,04/26/2016 12:00:00 AM,88,Routine - Unscheduled,24572_20160426_103145,Improper storage of equipment utensils or linens,Low Risk
19373,Las Isletas,4508 03rd St,San Francisco,CA,94124,37.737021,-122.390043,"(37.737021, -122.390043)",14155577698,19373_20140514,05/14/2014 12:00:00 AM,84,Routine - Unscheduled,19373_20140514_103105,Improper cooling methods,High Risk
33125,L & L Hawaiian Barbecue,312 Kearny St,San Francisco,CA,94108,37.790947,-122.404026,"(37.790947, -122.404026)",,33125_20160824,08/24/2016 12:00:00 AM,74,Routine - Unscheduled,33125_20160824_103133,Foods not protected from contamination,Moderate Risk
64141,Fresco Pizza and Grill,1338 Polk St,San Francisco,CA,94109,37.789278,-122.420387,"(37.789278, -122.420387)",,64141_20161024,10/24/2016 12:00:00 AM,87,Routine - Unscheduled,64141_20161024_103139,Improper food storage,Low Risk
88955,Nomica,2223 Market St,San Francisco,CA,94114,,,,14156957025,88955_20160825,08/25/2016 12:00:00 AM,33,New Ownership,,,
18102,Kim Son Restaurant,3614 BALBOA St,San Francisco,CA,94121,37.775728,-122.497701,"(37.775728, -122.497701)",14155815413,18102_20140528,05/28/2014 12:00:00 AM,36,Routine - Unscheduled,18102_20140528_103120,Moderate risk food holding temperature,Moderate Risk
37482,Bursa,60 West Portal Ave.,San Francisco,CA,94127,37.740144,-122.466569,"(37.740144, -122.466569)",,37482_20160708,07-08-16 0:00,90,Reinspection/Followup,,,
19002,Subway Sandwiches,5650 Geary Blvd,San Francisco,CA,94121,37.780421,-122.479933,"(37.780421, -122.479933)",,19002_20140331,03/31/2014 12:00:00 AM,96,Routine - Unscheduled,,,
37732,The Salvation Army,240 Turk St,San Francisco,CA,94102,37.782938,-122.413133,"(37.782938, -122.413133)",,37732_20160711,07-11-16 0:00,94,Routine - Unscheduled,37732_20160711_103156,Permit license or inspection report not posted,Low Risk
74327,AT&T PARK - WINE BAR/VINTAGE '58,24 Willie Mays Plaza,San Francisco,CA,94107,,,,,74327_20150419,04/19/2015 12:00:00 AM,96,Routine - Unscheduled,74327_20150419_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3752,Pauline's Pizza,260 Valencia St,San Francisco,CA,94103,37.768677,-122.422275,"(37.768677, -122.422275)",14155552050,3752_20160614,06/14/2016 12:00:00 AM,82,Routine - Unscheduled,3752_20160614_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
4421,Crepe Cafe,Pier 39  Space D-3,San Francisco,CA,94133,37.80824,-122.410189,"(37.80824, -122.410189)",,4421_20160330,03/30/2016 12:00:00 AM,13,Routine - Unscheduled,4421_20160330_103154,Unclean or degraded floors walls or ceilings,Low Risk
77645,Banana Home,321 Kearny St,San Francisco,CA,94108,,,,,77645_20160823,08/23/2016 12:00:00 AM,81,Routine - Unscheduled,77645_20160823_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
4849,FAMILY MARKET,198 BROAD St,San Francisco,CA,94112,37.713219,-122.458851,"(37.713219, -122.458851)",14155582458,4849_20160331,03/31/2016 12:00:00 AM,81,Routine - Unscheduled,4849_20160331_103157,Food safety certificate or food handler card not available,Low Risk
37152,"Pho Vung Tau, Inc",708 Vallejo St,San Francisco,CA,94133,37.798578,-122.409094,"(37.798578, -122.409094)",,37152_20160712,07-12-16 0:00,86,Routine - Unscheduled,37152_20160712_103154,Unclean or degraded floors walls or ceilings,Low Risk
75850,Emo's Cafe & Deli,201 A Turk St,San Francisco,CA,94102,,,,,75850_20160711,07-11-16 0:00,84,Routine - Unscheduled,75850_20160711_103150,Improper or defective plumbing,Low Risk
78213,Monsieur Benjamin,451 Gough St,San Francisco,CA,94102,,,,,78213_20160923,09/23/2016 12:00:00 AM,74,Reinspection/Followup,,,
85166,La Boulangerie de San Francisco,1909 Union St,San Francisco,CA,94123,,,,,85166_20161005,10-05-16 0:00,25,Routine - Unscheduled,85166_20161005_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk
68832,Bayshore Market Deli & Liquor,300 BAYSHORE Blvd,San Francisco,CA,94124,37.743065,-122.405284,"(37.743065, -122.405284)",,68832_20151029,10/29/2015 12:00:00 AM,79,Routine - Unscheduled,68832_20151029_103103,High risk food holding temperature,High Risk
3006,Cafe Venue,70 Leidersdorff St,San Francisco,CA,94104,37.791275,-122.40201,"(37.791275, -122.40201)",,3006_20160712,07-12-16 0:00,62,Reinspection/Followup,,,
66901,Camp,4014 GEARY Blvd,San Francisco,CA,94118,37.781198,-122.462511,"(37.781198, -122.462511)",,66901_20161026,10/26/2016 12:00:00 AM,92,Routine - Unscheduled,66901_20161026_103142,Unclean nonfood contact surfaces,Low Risk
420,Buster's,366 Columbus Ave,San Francisco,CA,94133,37.798444,-122.407444,"(37.798444, -122.407444)",,420_20160504,05-04-16 0:00,30,Routine - Unscheduled,420_20160504_103131,Moderate risk vermin infestation,Moderate Risk
18102,Kim Son Restaurant,3614 BALBOA St,San Francisco,CA,94121,37.775728,-122.497701,"(37.775728, -122.497701)",14155815413,18102_20151116,11/16/2015 12:00:00 AM,10,Routine - Unscheduled,18102_20151116_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
81355,Red Tavern,2229 Clement St,San Francisco,CA,,,,,14155759090,81355_20160526,05/26/2016 12:00:00 AM,100,Routine - Unscheduled,81355_20160526_103118,Employee eating or smoking,Moderate Risk
64849,Capricorn Coffees,353 10th St,San Francisco,CA,94103,,,,,64849_20160822,08/22/2016 12:00:00 AM,94,Routine - Unscheduled,64849_20160822_103162,Other low risk violation,Low Risk
86224,El Rancho Grande at Haight,1654 Haight St,San Francisco,CA,94117,,,,14155721757,86224_20160405,04-05-16 0:00,94,Reinspection/Followup,86224_20160405_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
35418,Eternal Springs,750 Clement St,San Francisco,CA,94118,37.782818,-122.467442,"(37.782818, -122.467442)",,35418_20160505,05-05-16 0:00,84,Routine - Unscheduled,35418_20160505_103102,Unclean hands or improper use of gloves,High Risk
68278,Fresh Bay Cafe,3659 Buchanan St,San Francisco,CA,94123,37.803627,-122.433503,"(37.803627, -122.433503)",14155928868,68278_20161212,12-12-16 0:00,84,Routine - Unscheduled,68278_20161212_103138,Improper storage use or identification of toxic substances,Low Risk
86166,May Sun Market LLC,1101 Grant Ave,San Francisco,CA,94133,,,,,86166_20160823,08/23/2016 12:00:00 AM,92,Routine - Unscheduled,86166_20160823_103112,No hot water or running water,High Risk
75468,Umami Burger,242 King St,San Francisco,CA,94107,,,,,75468_20161213,12/13/2016 12:00:00 AM,90,Routine - Unscheduled,75468_20161213_103120,Moderate risk food holding temperature,Moderate Risk
80068,BOWL'D ACAI,Off The Grid,San Francisco,CA,,,,,,80068_20150426,04/26/2015 12:00:00 AM,89,Routine - Unscheduled,80068_20150426_103145,Improper storage of equipment utensils or linens,Low Risk
73940,Adam's Grub Truck,Off The Grid,San Francisco,CA,,,,,,73940_20160122,01/22/2016 12:00:00 AM,30,Structural Inspection,,,
79025,Phat Philly,3388 24th St,San Francisco,CA,94110,,,,14155557428,79025_20160217,02/17/2016 12:00:00 AM,96,Routine - Unscheduled,79025_20160217_103156,Permit license or inspection report not posted,Low Risk
60936,Nubi Yogurt,1511 Sloat Blvd,San Francisco,CA,94132,37.73393,-122.490169,"(37.73393, -122.490169)",,60936_20160505,05-05-16 0:00,88,Routine - Unscheduled,,,
79906,AT&T PARK - Gotham Kitchen,24 Wilie Mays Plaza,San Francisco,CA,94107,,,,,79906_20141025,10/25/2014 12:00:00 AM,15,Routine - Unscheduled,79906_20141025_103143,Inadequate warewashing facilities or equipment,Low Risk
1582,Caffe Bianco,39 Sutter St,San Francisco,CA,94104,37.790102,-122.401158,"(37.790102, -122.401158)",,1582_20160426,04/26/2016 12:00:00 AM,95,Routine - Unscheduled,1582_20160426_103120,Moderate risk food holding temperature,Moderate Risk
69448,Teavana Corporation,3251 20th Ave 216,San Francisco,CA,94132,,,,14155688517,69448_20160513,05/13/2016 12:00:00 AM,88,Routine - Unscheduled,69448_20160513_103138,Improper storage use or identification of toxic substances,Low Risk
61516,Gastronaut LLC,5919 03rd St,San Francisco,CA,94124,37.724496,-122.394539,"(37.724496, -122.394539)",,61516_20140709,07-09-14 0:00,90,Routine - Unscheduled,61516_20140709_103156,Permit license or inspection report not posted,Low Risk
9298,El Mansour,3121 clement st,San Francisco,CA,94121,37.781595,-122.492586,"(37.781595, -122.492586)",,9298_20160526,05/26/2016 12:00:00 AM,80,Routine - Unscheduled,9298_20160526_103142,Unclean nonfood contact surfaces,Low Risk
77433,Maneelap Srimongkoun,4995 Mission St,San Francisco,CA,94112,,,,,77433_20160711,07-11-16 0:00,86,Routine - Unscheduled,77433_20160711_103161,Low risk vermin infestation,Low Risk
50,SUSHI ZONE,1815  Market St.,San Francisco,CA,94103,37.771437,-122.423892,"(37.771437, -122.423892)",14155621114,50_20160614,06/14/2016 12:00:00 AM,96,Routine - Unscheduled,50_20160614_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
88,J.B.'S PLACE,1435 17th St,San Francisco,CA,94107,37.765003,-122.398084,"(37.765003, -122.398084)",,88_20140211,02-11-14 0:00,84,Routine - Unscheduled,88_20140211_103154,Unclean or degraded floors walls or ceilings,Low Risk
7119,LO-COST MEAT MARKET #2,2918 24th St,San Francisco,CA,94110,37.752768,-122.410472,"(37.752768, -122.410472)",,7119_20150610,06-10-15 0:00,98,Reinspection/Followup,,,
